id,rank,argument,context,stance,topic,Manual 
4584,0.777777778,"Video games are not realistic, children don't have a problem of differentiating what's ok in the game and what's ok in the real world",We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
5268,0.777777778,"let parents make the choices. parents gets to decide what his child is exposed to and, if we succesfully argue that kids mind are not affected by it, the decision should be made by parents",We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
934,0.777777778,"Doping is very unhealthy, allowing doping will cause more athletes to dope which will make more athletes unhealthy.",We-should-ban-doping-in-sport,con,Doping in Sport,1
2052,0.777777778,"It will increase the number of injuries ,the humen body can only take so much even now when athletes are moving to fast it injures them so if they will be twice as fast",We-should-ban-doping-in-sport,con,Doping in Sport,1
2407,0.777777778,"Once allowed, there will be huge pressure on athletes to take enhancing drugs, and thus a level of coercion involved. This is especially true in non-liberal countries.",We-should-ban-doping-in-sport,con,Doping in Sport,1
4878,0.777777778,"We should not legalize doping in sport because children would be forced to start doping younger and younger in order to get into the right junior teams and academies, damaging their development.",We-should-ban-doping-in-sport,con,Doping in Sport,1
549,0.777777778,Banning fossil fuels would create jobs in the new energy sectors that crop up to replace them.,We-should-ban-fossil-fuels,pro,Fossil Fuels,1
1140,0.777777778,Fossil fuels are highly pollutive and a major contributor to global warming. Banning them would create a much better environment and contribute to human health.,We-should-ban-fossil-fuels,pro,Fossil Fuels,1
4003,0.777777778,"The ban will motivate corporations to divert funds to R&D of renewable sources and technologies in order to not collapse, which will quicken the advances needed to make those sources economically viable",We-should-ban-fossil-fuels,pro,Fossil Fuels,1
721,0.777777778,"Children can’t tell right from wrong. When violence is introduced to them as something fun and thrilling, they will think it’s ok, and act upon it.",We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
2282,0.777777778,Minors are not always able to differentiate between what is reality or fantasy and therefore violent video games may distort the way they see the world such as glorifying violence.,We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
4628,0.777777778,Violent video games are a source where the minors can let out anger by harming computer characters. Preventing this from them may make them more likely to be more violent towards readl people.,We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
1881,0.777777778,Information privacy laws will make it harder for big companies to keep their rate of innovation - they will have to focus more on compliance instead of improving the actual product for the end consumer.,We-should-discourage-information-privacy-laws,con,Information Privacy Laws,1
657,0.777777778,"By making it legal, we can also monitor it, which would end the more serious problems of forcing people to dope against their will, and people overdosing because of lack of knowledge &amp; supervision.",We-should-legalize-doping-in-sport,pro,Doping in Sport,1
4089,0.777777778,The government doesn't have the right to ban doping since people have the freedom to put whatever in their bodies as long as they aren't hurting anyone else (like with cigarettes).,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
5161,0.777777778,drugs helping the athletes to get to new records and this is way people love watching sports. more records = more jobs for athelets.,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
1657,0.777777778,"If autonomous cars are used to bring goods and services directly to people, they will undercut traditional business and destroy city shopping areas, which will kill neighborhoods and hurt communities.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
1922,0.777777778,It's not so much that we should stop the development as slow it down. Our ethical and judicial system does not have sufficient understanding of the legal ramifications of accidents involving driverless cars.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
2980,0.777777778,"Self driving cars might cause a worldwide accident event when disaster strikes. Network outages, EMP pulses, earth magnetic pole reversals",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4502,0.777777778,"Until we can agree on a universal definition of ethics for AI, we should not rely on autonomous vehicles to make the right choice when a life-or-death situation arises.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4969,0.777777778,"While autonomous vehicles offer many benefits, the technology deployed does not and will not for some time provide the security necessary to avoid misclassification which will make vehicles unsafer at any speed.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4837,0.777777778,"We should not ban fossil fuels because despite what we would wish, there is no viable alternative yet, and it is unethical to use people's suffering as a means to an end to develop one.",We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
4843,0.777777778,We should not ban fossil fuels because it would cause international chaos as economies like Russia and Brazil lost huge industries and had to scramble to replace them.,We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
299,0.777777778,"Autonomous cars are safer because they rely on complex algorithms to determine appropriate driving behavior. Furthermore, they are not ""distracted"" by cellphones, nor do they speed or drive while tired or drunk!",We-should-promote-autonomous-cars,con,Autonomous Cars,1
397,0.777777778,Autonomous cars will bring remedy to spatial problems in cities. They will simplify car sharing such that the need for parking lots will be decreased substantially.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
403,0.777777778,"Autonomous cars will completely remove the need for insuring individual people, which will significantly decrease the cost of owning a car and create better access for people with less money or driving experience.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
420,0.777777778,"Autonomous cars will enable travel options for the young, old and impaired that are currently not avaialable.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
