topic,retrievedUrl,archivedUrl,sentenceHash,sentence,annotation,set,annotation_real
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,8dbf7a33b05274856aee013333ba0ddc,All kids similarly dressed up makes it easier to identify intrusion on campus .,Argument_for,train,Argument_for
school uniforms,https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,http://web.archive.org/web/20170217055017/https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,739f8b41f11fa3ae625fa49f690c94b2,"Furthermore , the socioeconomic differences present among students are minimized when all students must wear the same school uniforms , no longer feeling the pressure to fit in  with the right clothing choices .",Argument_for,train,Argument_for
school uniforms,http://kids.lovetoknow.com/wiki/Pros_and_Cons_of_School_Uniforms,http://web.archive.org/web/20160801152353/http://kids.lovetoknow.com:80/wiki/Pros_and_Cons_of_School_Uniforms,7dc797d43ae6df616850b32694e675c9,The US Department of Education maintains that the mandatory use of standardized dress reduces violence within the school .,Argument_for,train,Argument_for
school uniforms,http://www.educationworld.com/a_admin/admin/admin130.shtml,http://web.archive.org/web/20160623003101/http://www.educationworld.com:80/a_admin/admin/admin130.shtml,7c1eb49b8dcc52309733cbfd47facc20,"My seniors talk of the ease with which they dress in the morning , and all the kids seem calmer and more mild-mannered .",Argument_for,train,Argument_for
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,10fbc89872c519c652d8a5470d8d6bc2,Such students can be saved if they are given a feeler that they are a part of a community ; they are important and are just as normal as any other student .,Argument_for,train,Argument_for
school uniforms,http://debatepedia.idebate.org/en/index.php/Debate:_School_uniform,http://web.archive.org/web/20160709035437/http://debatepedia.idebate.org:80/en/index.php/Debate:_School_uniform,27357f25c78b1867322338873315002e,If uniform must be worn by everyone there is much less confusion and enforcing the rules is quicker and simpler .,Argument_for,train,Argument_for
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,09d220daad10a7ca2acf09fedd711abe,It goes like this : students waering uniforms will be accustomed to taking a servile attitude which will help them find work later in life .,Argument_for,train,Argument_for
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,2df5207ad1e728421f29b1d8badd4d82,It creates a sense of equality and prevents repeated bullying at school .,Argument_for,train,Argument_for
school uniforms,https://en.wikipedia.org/wiki/School_uniform,http://web.archive.org/web/20161209024202/https://en.wikipedia.org/wiki/School_uniform,6807e64708f1c23ccda8aa0d449aaabb,In some areas uniforms have become essential due to the poverty level that the schools reside in .,Argument_for,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-should-be-banned/,http://web.archive.org/web/20160710151116/http://www.listland.com:80/top-10-reasons-school-uniforms-should-be-banned/,231e54ae99c7b92662ea74d15c470bd2,Pro-uniforms say these clothes help prepare the children for their future occupations .,Argument_for,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,2253be6e70b8e4bed876d58c5c2bf12a,"Uniforms go a long way to providing a focused , structured framework within the educational system , a sense of belonging , a sense of oneness , a layer of safety ( a missing child in a school uniform is easy to identify ) , and the bullying based on social-economic class diminishes ( it does not stop all bullying , of course ) .",Argument_for,train,Argument_for
school uniforms,http://connectusfund.org/9-serious-pros-and-cons-of-wearing-school-uniforms,http://web.archive.org/web/20170213072436/http://connectusfund.org/9-serious-pros-and-cons-of-wearing-school-uniforms,6fc3649ed7f2ae4ce4b51b6d94ee1297,"When there is no debate on what students are allowed to wear to school , then mornings would be extra easier for parents .",Argument_for,train,Argument_for
school uniforms,http://connectusfund.org/9-serious-pros-and-cons-of-wearing-school-uniforms,http://web.archive.org/web/20170213072436/http://connectusfund.org/9-serious-pros-and-cons-of-wearing-school-uniforms,3465dc3779a71d23ab41d2ea4f8ae923,"Not only that , as students wear uniform the entire weekdays , they might be able to appreciate their weekend clothes more .",Argument_for,train,Argument_for
school uniforms,http://connectusfund.org/9-serious-pros-and-cons-of-wearing-school-uniforms,http://web.archive.org/web/20170213072436/http://connectusfund.org/9-serious-pros-and-cons-of-wearing-school-uniforms,739bac1f631e40f026ea61a20bdcce3f,"In addition , distracting fashion trends and status - symbol clothing are eliminated , enabling students to focus more on their academic goals .",Argument_for,train,Argument_for
school uniforms,http://school-uniforms.procon.org/view.answers.php?questionID=001903,http://web.archive.org/web/20160716122905/http://school-uniforms.procon.org:80/view.answers.php?questionID=001903,24b909b9f574f903e2507002d64c9f48,Uniforms help to create unity amid diversity by easing ethnic and cultural tensions and encouraging values of tolerance and civility .,Argument_for,train,Argument_for
school uniforms,http://www.educationworld.com/a_admin/admin/admin130.shtml,http://web.archive.org/web/20160623003101/http://www.educationworld.com:80/a_admin/admin/admin130.shtml,08bc0bf87c9db4bf6829279dc3165b76," Uniform policies may indirectly affect school environment and student outcomes by providing a visible and public symbol of commitment to school improvement and reform ,  Brunsma told Education World .",Argument_for,train,Argument_for
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,9a9181f41f41da0ed9e5827e2fcba1f4,"The ' pride ' argument goes like this : if students dress lousy , the school as a whole gets a bad name , which diminishes the opportunity for all students to get a good job .",Argument_for,train,Argument_for
school uniforms,http://kids.lovetoknow.com/wiki/Pros_and_Cons_of_School_Uniforms,http://web.archive.org/web/20160801152353/http://kids.lovetoknow.com:80/wiki/Pros_and_Cons_of_School_Uniforms,2a413f6205d0dbeb043b44da140cf1b6,Many parents report that their children spend a great deal of time planning and choosing their daily clothing and that uniforms allow students to use this time to sleep or study .,Argument_for,train,Argument_for
school uniforms,http://www.angelfire.com/ca/bygranite/uniforms/args.html,http://web.archive.org/web/20160716075420/http://www.angelfire.com:80/ca/bygranite/uniforms/args.html,984b206d91b306de69fddc0d04239962,Theme 1 : Uniforms will stop other students by being judged on how they look / Uniforms will make it harder for cliques to form .,Argument_for,train,Argument_for
school uniforms,http://debatepedia.idebate.org/en/index.php/Debate:_School_uniform,http://web.archive.org/web/20160709035437/http://debatepedia.idebate.org:80/en/index.php/Debate:_School_uniform,9ad5daabd4c8b28aaf01900d2cd55317,"If students can choose their own clothes , then the rich kids compete to show off their expensive designer labels and costly sneakers ( trainers ) .",Argument_for,train,Argument_for
school uniforms,http://www.healthguidance.org/entry/15038/1/Pros-and-Cons-of-School-Uniforms.html,http://web.archive.org/web/20160802172919/http://www.healthguidance.org:80/entry/15038/1/Pros-and-Cons-of-School-Uniforms.html,c93bdbd8d8a082b3975a8ddc0e246c33,"It prevents competition and teasing : When children wear their own clothes into school , this then becomes a time for them to judge each other .",Argument_for,train,Argument_for
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,7f10c2ecb464a47c3f3859e814827da3,Students who ca not afford expensive or designer clothing are often an easy target to bullying .,Argument_for,train,NoArgument
school uniforms,https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,http://web.archive.org/web/20170217055017/https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,ea1b233c2e2cf138799a4ae850f6675e,"With uniforms , a more professional tone is set in school , encouraging students to take their studies more seriously .",Argument_for,train,Argument_for
school uniforms,http://occupytheory.org/advantages-and-disadvantages-of-school-uniforms/,http://web.archive.org/web/20160714135449/http://occupytheory.org:80/advantages-and-disadvantages-of-school-uniforms/,48f2141d0cb47ee597c11680838afc8b,"If you are wearing the uniform that identifies you with a certain university or school , people will able to distinguish you .",Argument_for,train,Argument_for
school uniforms,https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,http://web.archive.org/web/20170217055017/https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,13674d3f3177fc2721584413d1ede746,"Similar to athletic team uniforms , proponents argue that dressing cohesively increases pride , unity , and a renewed commitment to the school .",Argument_for,train,Argument_for
school uniforms,http://www.traditioninaction.org/Cultural/C035_Uniforms.htm,http://web.archive.org/web/20160720134953/http://www.traditioninaction.org:80/Cultural/C035_Uniforms.htm,2dbf6ed0e74c0b4032eee6d1f1594f3a,Another advantage of school uniforms is to avoid the intense pressure generated over wearing the latest  fashion .,Argument_for,train,Argument_for
school uniforms,http://kids.lovetoknow.com/wiki/Pros_and_Cons_of_School_Uniforms,http://web.archive.org/web/20160801152353/http://kids.lovetoknow.com:80/wiki/Pros_and_Cons_of_School_Uniforms,d2f77dd72851ce8d7d471cad1962bf2f,"School uniforms remove these factors from the social environment within the school , thus relieving students from the pressure to fit in .",Argument_for,train,Argument_for
school uniforms,http://debatepedia.idebate.org/en/index.php/Debate:_School_uniform,http://web.archive.org/web/20160709035437/http://debatepedia.idebate.org:80/en/index.php/Debate:_School_uniform,cce99fcc950a94f0949cbbeca2e1e495,"Without the distraction of checking out what all the other students are wearing ( or how much flesh they are showing ) , students find it easier to concentrate and do better in tests .",Argument_for,train,Argument_for
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,6fd16d657c8c27830dbcfc48d6027d35,"One school listed five arguments why students should wear uniforms : Safety ( ' infiltration by outsiders ' ) , Pride ( ' school image ' ) , Equity ( ' all students are equal ' ) , Ease ( ' students do not have to think about what to wear ' ) and Training ( ' when you are employed , you are likely to have to wear a uniform ' ) .",Argument_for,train,Argument_for
